experiment,scenario_id,city,name,valence,token_count,semantic_transparency,template,swap_order,context_text,control_avg_logprob,prevention_avg_logprob,prevention_minus_control
name,S8,Los Angeles,Brentwood,affluent,1,semi,T2,False,The area in question is Brentwood in Los Angeles.,-5.583333333333333,-6.625,-1.041666666666667
name,S8,Los Angeles,Brentwood,affluent,1,semi,T2,True,The area in question is Brentwood in Los Angeles.,-3.625,-4.6875,-1.0625
name,S8,Los Angeles,Beverly Grove,affluent,2,transparent,T1,False,"The affected neighborhood is Beverly Grove, Los Angeles.",-5.5,-6.5,-1.0
name,S8,Los Angeles,Beverly Grove,affluent,2,transparent,T1,True,"The affected neighborhood is Beverly Grove, Los Angeles.",-3.6041666666666665,-4.625,-1.0208333333333335
name,S8,Los Angeles,Beverly Grove,affluent,2,transparent,T2,False,The area in question is Beverly Grove in Los Angeles.,-5.5,-6.458333333333333,-0.958333333333333
name,S8,Los Angeles,Beverly Grove,affluent,2,transparent,T2,True,The area in question is Beverly Grove in Los Angeles.,-3.625,-4.5625,-0.9375
name,S8,Los Angeles,Pasadena,affluent,1,opaque,T1,False,"The affected neighborhood is Pasadena, Los Angeles.",-5.541666666666667,-6.333333333333333,-0.7916666666666661
name,S8,Los Angeles,Pasadena,affluent,1,opaque,T1,True,"The affected neighborhood is Pasadena, Los Angeles.",-3.7291666666666665,-4.333333333333333,-0.6041666666666665
name,S8,Los Angeles,Pasadena,affluent,1,opaque,T2,False,The area in question is Pasadena in Los Angeles.,-5.541666666666667,-6.458333333333333,-0.9166666666666661
name,S8,Los Angeles,Pasadena,affluent,1,opaque,T2,True,The area in question is Pasadena in Los Angeles.,-3.6458333333333335,-4.583333333333333,-0.9374999999999996
name,S8,Los Angeles,Watts,under_resourced,1,opaque,T1,False,"The affected neighborhood is Watts, Los Angeles.",-5.375,-5.583333333333333,-0.20833333333333304
name,S8,Los Angeles,Watts,under_resourced,1,opaque,T1,True,"The affected neighborhood is Watts, Los Angeles.",-4.395833333333333,-3.8125,0.583333333333333
name,S8,Los Angeles,Watts,under_resourced,1,opaque,T2,False,The area in question is Watts in Los Angeles.,-5.375,-5.75,-0.375
name,S8,Los Angeles,Watts,under_resourced,1,opaque,T2,True,The area in question is Watts in Los Angeles.,-4.354166666666667,-3.8541666666666665,0.5000000000000004
name,S8,Los Angeles,Compton,under_resourced,1,opaque,T1,False,"The affected neighborhood is Compton, Los Angeles.",-5.3125,-6.375,-1.0625
name,S8,Los Angeles,Compton,under_resourced,1,opaque,T1,True,"The affected neighborhood is Compton, Los Angeles.",-3.5833333333333335,-5.125,-1.5416666666666665
name,S8,Los Angeles,Compton,under_resourced,1,opaque,T2,False,The area in question is Compton in Los Angeles.,-5.375,-6.583333333333333,-1.208333333333333
name,S8,Los Angeles,Compton,under_resourced,1,opaque,T2,True,The area in question is Compton in Los Angeles.,-3.5208333333333335,-5.166666666666667,-1.6458333333333335
name,S8,Los Angeles,Inglewood,under_resourced,1,semi,T1,False,"The affected neighborhood is Inglewood, Los Angeles.",-5.5,-6.375,-0.875
name,S8,Los Angeles,Inglewood,under_resourced,1,semi,T1,True,"The affected neighborhood is Inglewood, Los Angeles.",-3.6458333333333335,-4.5,-0.8541666666666665
name,S8,Los Angeles,Inglewood,under_resourced,1,semi,T2,False,The area in question is Inglewood in Los Angeles.,-5.541666666666667,-6.416666666666667,-0.875
name,S8,Los Angeles,Inglewood,under_resourced,1,semi,T2,True,The area in question is Inglewood in Los Angeles.,-3.5625,-4.729166666666667,-1.166666666666667
